"Variant","Transition","IssueKey","Rule","C0Line","VariantLine","Message"
"C4","RETAINED_FROM_C0","AaAKIzZERXPx87p8Mp2U","java:S125","5097","5102","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaAKynG1Kije7nS92BW_","java:S125","2816","2821","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaAKynG1Kije7nS92BW3","java:S125","2491","2496","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaALC7_-41jXsmVCsseH","java:S125","2909","2914","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaALC7_-41jXsmVCsseI","java:S125","2939","2944","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6c","java:S125","3798","3803","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6e","java:S125","4534","4539","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6f","java:S125","4544","4549","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6j","java:S125","4804","4809","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6M","java:S125","1520","1525","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6N","java:S125","1582","1587","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6T","java:S125","2459","2464","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaALJJ9gKije7nS94ke4","java:S125","1206","1211","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaALJJ9gKije7nS94ke5","java:S125","834","838","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaALJJ9gKije7nS94ke6","java:S125","1951","1956","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaALJJ9gKije7nS94ke8","java:S125","4532","4537","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaALJJ9gKije7nS94ke9","java:S125","4608","4613","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaALMFD81r5TurFMiUn-","java:S125","3745","3750","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaALOanhQulb_Xfn-xT0","java:S125","4391","4396","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaALOanhQulb_Xfn-xT1","java:S125","2806","2811","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaALOanhQulb_Xfn-xT5","java:S125","3871","3876","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaALOanhQulb_Xfn-xT6","java:S125","3877","3882","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaALPZMXTV2yRQvmS5BZ","java:S125","1611","1616","This block of commented-out lines of code should be removed."
"C4","RETAINED_FROM_C0","AaAKynG1Kije7nS92BW5","java:S128","2617","2622","End this switch case with an unconditional break, return or throw statement."
"C4","RETAINED_FROM_C0","AaAKynG1Kije7nS92BW6","java:S128","2599","2604","End this switch case with an unconditional break, return or throw statement."
"C4","RETAINED_FROM_C0","AaAKynG1Kije7nS92BW7","java:S128","2581","2586","End this switch case with an unconditional break, return or throw statement."
"C4","RETAINED_FROM_C0","AaAKynG1Kije7nS92BW8","java:S128","2527","2532","End this switch case with an unconditional break, return or throw statement."
"C4","RETAINED_FROM_C0","AaAKynG1Kije7nS92BW9","java:S128","2509","2514","End this switch case with an unconditional break, return or throw statement."
"C4","RETAINED_FROM_C0","AaALC7_-41jXsmVCsseF","java:S128","2563","2568","End this switch case with an unconditional break, return or throw statement."
"C4","RETAINED_FROM_C0","AaALC7_-41jXsmVCsseG","java:S128","2545","2550","End this switch case with an unconditional break, return or throw statement."
"C4","RETAINED_FROM_C0","AaAKIzZERXPx87p8Mp1V","java:S131","2031","2036","Add a default case to this switch."
"C4","RETAINED_FROM_C0","AaAKIzZERXPx87p8Mp2O","java:S131","4923","4928","Add a default case to this switch."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz5b","java:S135","708","712","Reduce the total number of break and continue statements in this loop to use at most one."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz5c","java:S135","5747","5752","Reduce the total number of break and continue statements in this loop to use at most one."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz5S","java:S1488","5334","5339","Immediately return this expression instead of assigning it to the temporary variable ""getter""."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz5T","java:S1488","5391","5396","Immediately return this expression instead of assigning it to the temporary variable ""setter""."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6d","java:S1940","4529","4534","Use the opposite operator (""<="") instead."
"C4","RETAINED_FROM_C0","AaAKIzZERXPx87p8Mp1i","java:S2447","2987","2992","Null is returned but a ""Boolean"" is expected."
"C4","RETAINED_FROM_C0","AaAKIzZERXPx87p8Mp1j","java:S2447","3005","3010","Null is returned but a ""Boolean"" is expected."
"C4","RETAINED_FROM_C0","AaAKIzZERXPx87p8Mp00","java:S3776","695","697","Refactor this method to reduce its Cognitive Complexity from 32 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaAKIzZERXPx87p8Mp2W","java:S3776","5540","5545","Refactor this method to reduce its Cognitive Complexity from 31 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6b","java:S3776","3765","3770","Refactor this method to reduce its Cognitive Complexity from 32 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6B","java:S3776","610","612","Refactor this method to reduce its Cognitive Complexity from 23 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6i","java:S3776","4671","4676","Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6J","java:S3776","904","908","Refactor this method to reduce its Cognitive Complexity from 25 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6L","java:S3776","1072","1077","Refactor this method to reduce its Cognitive Complexity from 28 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6O","java:S3776","2170","2175","Refactor this method to reduce its Cognitive Complexity from 99 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6o","java:S3776","5736","5741","Refactor this method to reduce its Cognitive Complexity from 30 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6R","java:S3776","2458","2463","Refactor this method to reduce its Cognitive Complexity from 37 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6U","java:S3776","2740","2745","Refactor this method to reduce its Cognitive Complexity from 107 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6Z","java:S3776","3073","3078","Refactor this method to reduce its Cognitive Complexity from 31 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaALJ3Ze1r5TurFMiGnG","java:S3776","3500","3505","Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaALJJ9gKije7nS94ke7","java:S3776","4068","4073","Refactor this method to reduce its Cognitive Complexity from 19 to the 15 allowed."
"C4","RETAINED_FROM_C0","AaAKIzZERXPx87p8Mp1l","java:S3878","2994","2999","Remove this array creation and simply pass the elements."
"C4","RETAINED_FROM_C0","AaAKIzZERXPx87p8Mp1o","java:S3878","3000","3005","Remove this array creation and simply pass the elements."
"C4","RETAINED_FROM_C0","AaALC7_-41jXsmVCsseJ","java:S3878","3047","3052","Remove this array creation and simply pass the elements."
"C4","RETAINED_FROM_C0","AaAleRvSmNh_xRbasz6C","java:S6213","652","654","Rename this method to not match a restricted identifier."
